iso_time,sid,season,number,name,latitude,longitude,wmo_wind,wmo_pres,basin
,,year,1,,degrees_north,degrees_east,kts,mb,
2022-03-24 15:00:00,2022076S10126,2022,19,CHARLOTTE,-23.1,106.9,NaN,NaN,SI
2022-03-24 18:00:00,2022076S10126,2022,19,CHARLOTTE,-23.9,106.9,30,1002,SI
2022-03-24 21:00:00,2022076S10126,2022,19,CHARLOTTE,-24.4,106.8,NaN,NaN,SI
2022-03-25 00:00:00,2022076S10126,2022,19,CHARLOTTE,-24.9,106.9,30,1002,SI
2022-03-25 03:00:00,2022076S10126,2022,19,CHARLOTTE,-25.7,107.1,NaN,NaN,SI
2022-03-25 06:00:00,2022076S10126,2022,19,CHARLOTTE,-26.7,107.3,30,1002,SI
2022-03-25 09:00:00,2022076S10126,2022,19,CHARLOTTE,-27.6,107.5,NaN,NaN,SI
2022-03-25 12:00:00,2022076S10126,2022,19,CHARLOTTE,-28.6,107.8,NaN,NaN,SI
2022-03-25 15:00:00,2022076S10126,2022,19,CHARLOTTE,-29.3,107.9,NaN,NaN,SI
2022-03-25 18:00:00,2022076S10126,2022,19,CHARLOTTE,-29.7,108.0,NaN,NaN,SI
2022-03-25 21:00:00,2022076S10126,2022,19,CHARLOTTE,-29.7,108.3,NaN,NaN,SI
2022-03-26 00:00:00,2022076S10126,2022,19,CHARLOTTE,-29.4,108.6,NaN,NaN,SI
2022-03-26 03:00:00,2022076S10126,2022,19,CHARLOTTE,-29.0,108.8,NaN,NaN,SI
2022-03-26 06:00:00,2022076S10126,2022,19,CHARLOTTE,-28.4,108.9,NaN,NaN,SI
2022-03-26 09:00:00,2022076S10126,2022,19,CHARLOTTE,-27.9,109.0,NaN,NaN,SI
2022-03-26 12:00:00,2022076S10126,2022,19,CHARLOTTE,-27.4,109.1,NaN,NaN,SI
2022-03-26 15:00:00,2022076S10126,2022,19,CHARLOTTE,-26.7,109.2,NaN,NaN,SI
2022-03-26 18:00:00,2022076S10126,2022,19,CHARLOTTE,-25.8,109.3,NaN,NaN,SI
2022-03-20 00:00:00,2022079N10093,2022,20,UNNAMED,9.8,92.5,25,1002,NI
2022-03-20 03:00:00,2022079N10093,2022,20,UNNAMED,10.1,92.6,25,1002,NI
2022-03-20 06:00:00,2022079N10093,2022,20,UNNAMED,10.4,92.9,25,1002,NI
2022-03-20 09:00:00,2022079N10093,2022,20,UNNAMED,10.7,93.1,NaN,NaN,NI
2022-03-20 12:00:00,2022079N10093,2022,20,UNNAMED,10.9,93.2,25,1002,NI
2022-03-20 15:00:00,2022079N10093,2022,20,UNNAMED,11.1,93.3,NaN,NaN,NI
2022-03-20 18:00:00,2022079N10093,2022,20,UNNAMED,11.3,93.4,25,1001,NI
2022-03-20 21:00:00,2022079N10093,2022,20,UNNAMED,11.6,93.6,NaN,NaN,NI
2022-03-21 00:00:00,2022079N10093,2022,20,UNNAMED,11.9,93.7,30,1000,NI
2022-03-21 03:00:00,2022079N10093,2022,20,UNNAMED,12.3,93.8,30,1000,NI
2022-03-21 06:00:00,2022079N10093,2022,20,UNNAMED,12.6,93.9,30,1000,NI
2022-03-21 09:00:00,2022079N10093,2022,20,UNNAMED,12.9,94.0,NaN,NaN,NI
2022-03-21 12:00:00,2022079N10093,2022,20,UNNAMED,13.3,94.0,30,1000,NI
2022-03-21 15:00:00,2022079N10093,2022,20,UNNAMED,13.6,94.0,NaN,NaN,NI
2022-03-21 18:00:00,2022079N10093,2022,20,UNNAMED,14.0,94.0,30,1000,NI
2022-03-21 21:00:00,2022079N10093,2022,20,UNNAMED,14.5,94.1,NaN,NaN,NI
2022-03-22 00:00:00,2022079N10093,2022,20,UNNAMED,14.9,94.2,30,1000,NI
2022-03-22 03:00:00,2022079N10093,2022,20,UNNAMED,15.2,94.2,30,1000,NI
2022-03-22 06:00:00,2022079N10093,2022,20,UNNAMED,15.8,94.2,30,1000,NI
2022-03-22 09:00:00,2022079N10093,2022,20,UNNAMED,16.3,94.3,30,1000,NI
2022-03-22 12:00:00,2022079N10093,2022,20,UNNAMED,16.6,94.4,25,1001,NI
2022-03-22 15:00:00,2022079N10093,2022,20,UNNAMED,17.0,94.5,NaN,NaN,NI
2022-03-22 18:00:00,2022079N10093,2022,20,UNNAMED,17.6,94.5,25,1002,NI
2022-03-22 21:00:00,2022079N10093,2022,20,UNNAMED,18.3,94.5,NaN,NaN,NI
2022-03-23 00:00:00,2022079N10093,2022,20,UNNAMED,19.0,94.6,20,1003,NI
2022-03-20 18:00:00,2022080S09087,2022,21,HALIMA,-9.5,87.3,20,1005,SI
2022-03-20 21:00:00,2022080S09087,2022,21,HALIMA,-9.6,86.9,NaN,NaN,SI
2022-03-21 00:00:00,2022080S09087,2022,21,HALIMA,-9.8,86.6,20,1004,SI
2022-03-21 03:00:00,2022080S09087,2022,21,HALIMA,-10.1,86.3,NaN,NaN,SI
2022-03-21 06:00:00,2022080S09087,2022,21,HALIMA,-10.4,85.9,20,1003,SI
2022-03-21 09:00:00,2022080S09087,2022,21,HALIMA,-10.6,85.4,NaN,NaN,SI
2022-03-21 12:00:00,2022080S09087,2022,21,HALIMA,-10.7,84.8,20,1003,SI
2022-03-21 15:00:00,2022080S09087,2022,21,HALIMA,-10.6,84.0,NaN,NaN,SI
2022-03-21 18:00:00,2022080S09087,2022,21,HALIMA,-10.7,83.3,20,1005,SI
2022-03-21 21:00:00,2022080S09087,2022,21,HALIMA,-11.2,82.8,NaN,NaN,SI
2022-03-22 00:00:00,2022080S09087,2022,21,HALIMA,-11.8,82.4,20,1003,SI
2022-03-22 03:00:00,2022080S09087,2022,21,HALIMA,-12.2,81.9,NaN,NaN,SI
2022-03-22 06:00:00,2022080S09087,2022,21,HALIMA,-12.4,81.2,25,1002,SI
2022-03-22 09:00:00,2022080S09087,2022,21,HALIMA,-12.5,80.4,NaN,NaN,SI
2022-03-22 12:00:00,2022080S09087,2022,21,HALIMA,-12.5,79.6,25,1002,SI
2022-03-22 15:00:00,2022080S09087,2022,21,HALIMA,-12.6,78.9,NaN,NaN,SI
2022-03-22 18:00:00,2022080S09087,2022,21,HALIMA,-12.7,78.2,30,1001,SI
2022-03-22 21:00:00,2022080S09087,2022,21,HALIMA,-12.6,77.7,NaN,NaN,SI
2022-03-23 00:00:00,2022080S09087,2022,21,HALIMA,-12.5,77.4,30,1001,SI
2022-03-23 03:00:00,2022080S09087,2022,21,HALIMA,-12.4,77.2,NaN,NaN,SI
2022-03-23 06:00:00,2022080S09087,2022,21,HALIMA,-12.4,77.0,35,1000,SI
2022-03-23 09:00:00,2022080S09087,2022,21,HALIMA,-12.5,76.8,NaN,NaN,SI
2022-03-23 12:00:00,2022080S09087,2022,21,HALIMA,-12.6,76.5,35,1000,SI
2022-03-23 15:00:00,2022080S09087,2022,21,HALIMA,-12.7,76.2,NaN,NaN,SI
2022-03-23 18:00:00,2022080S09087,2022,21,HALIMA,-12.8,75.9,40,998,SI
2022-03-23 21:00:00,2022080S09087,2022,21,HALIMA,-12.8,75.6,NaN,NaN,SI
2022-03-24 00:00:00,2022080S09087,2022,21,HALIMA,-12.8,75.5,45,994,SI
2022-03-24 03:00:00,2022080S09087,2022,21,HALIMA,-12.9,75.2,NaN,NaN,SI
2022-03-24 06:00:00,2022080S09087,2022,21,HALIMA,-13.0,75.0,60,983,SI
2022-03-24 09:00:00,2022080S09087,2022,21,HALIMA,-13.0,74.7,NaN,NaN,SI
2022-03-24 12:00:00,2022080S09087,2022,21,HALIMA,-13.1,74.5,75,972,SI
2022-03-24 15:00:00,2022080S09087,2022,21,HALIMA,-13.2,74.3,NaN,NaN,SI
2022-03-24 18:00:00,2022080S09087,2022,21,HALIMA,-13.3,74.1,85,963,SI
2022-03-24 21:00:00,2022080S09087,2022,21,HALIMA,-13.3,73.8,NaN,NaN,SI
2022-03-25 00:00:00,2022080S09087,2022,21,HALIMA,-13.4,73.6,95,953,SI
2022-03-25 03:00:00,2022080S09087,2022,21,HALIMA,-13.5,73.6,NaN,NaN,SI
2022-03-25 06:00:00,2022080S09087,2022,21,HALIMA,-13.7,73.6,100,945,SI
2022-03-25 09:00:00,2022080S09087,2022,21,HALIMA,-13.9,73.5,NaN,NaN,SI
2022-03-25 12:00:00,2022080S09087,2022,21,HALIMA,-14.2,73.4,110,937,SI
2022-03-25 15:00:00,2022080S09087,2022,21,HALIMA,-14.4,73.4,NaN,NaN,SI
2022-03-25 18:00:00,2022080S09087,2022,21,HALIMA,-14.7,73.5,110,937,SI
2022-03-25 21:00:00,2022080S09087,2022,21,HALIMA,-15.0,73.5,NaN,NaN,SI
2022-03-26 00:00:00,2022080S09087,2022,21,HALIMA,-15.4,73.6,95,960,SI
2022-03-26 03:00:00,2022080S09087,2022,21,HALIMA,-15.8,73.7,NaN,NaN,SI
2022-03-26 06:00:00,2022080S09087,2022,21,HALIMA,-16.3,73.9,75,975,SI
2022-03-26 09:00:00,2022080S09087,2022,21,HALIMA,-16.7,74.2,NaN,NaN,SI
2022-03-26 12:00:00,2022080S09087,2022,21,HALIMA,-17.3,74.5,60,985,SI
2022-03-26 15:00:00,2022080S09087,2022,21,HALIMA,-17.9,74.8,NaN,NaN,SI
2022-03-26 18:00:00,2022080S09087,2022,21,HALIMA,-18.6,75.1,55,986,SI
2022-03-26 21:00:00,2022080S09087,2022,21,HALIMA,-19.1,75.4,NaN,NaN,SI
2022-03-27 00:00:00,2022080S09087,2022,21,HALIMA,-19.5,75.9,55,986,SI
2022-03-27 03:00:00,2022080S09087,2022,21,HALIMA,-19.9,76.3,NaN,NaN,SI
2022-03-27 06:00:00,2022080S09087,2022,21,HALIMA,-20.3,76.8,50,988,SI
2022-03-27 09:00:00,2022080S09087,2022,21,HALIMA,-20.6,77.3,NaN,NaN,SI
2022-03-27 12:00:00,2022080S09087,2022,21,HALIMA,-20.9,77.9,50,989,SI
2022-03-27 15:00:00,2022080S09087,2022,21,HALIMA,-21.1,78.5,NaN,NaN,SI
2022-03-27 18:00:00,2022080S09087,2022,21,HALIMA,-21.3,79.0,50,988,SI
2022-03-27 21:00:00,2022080S09087,2022,21,HALIMA,-21.6,79.3,NaN,NaN,SI
2022-03-28 00:00:00,2022080S09087,2022,21,HALIMA,-21.8,79.7,50,987,SI
2022-03-28 03:00:00,2022080S09087,2022,21,HALIMA,-22.0,80.0,NaN,NaN,SI
2022-03-28 06:00:00,2022080S09087,2022,21,HALIMA,-22.1,80.5,50,987,SI
2022-03-28 09:00:00,2022080S09087,2022,21,HALIMA,-22.2,80.9,NaN,NaN,SI
2022-03-28 12:00:00,2022080S09087,2022,21,HALIMA,-22.3,81.3,50,987,SI
2022-03-28 15:00:00,2022080S09087,2022,21,HALIMA,-22.2,81.6,NaN,NaN,SI
2022-03-28 18:00:00,2022080S09087,2022,21,HALIMA,-22.1,81.9,45,988,SI
2022-03-28 21:00:00,2022080S09087,2022,21,HALIMA,-22.0,82.2,NaN,NaN,SI
2022-03-29 00:00:00,2022080S09087,2022,21,HALIMA,-22.0,82.4,45,989,SI
2022-03-29 03:00:00,2022080S09087,2022,21,HALIMA,-21.9,82.5,NaN,NaN,SI
2022-03-29 06:00:00,2022080S09087,2022,21,HALIMA,-21.8,82.6,45,989,SI
2022-03-29 09:00:00,2022080S09087,2022,21,HALIMA,-21.6,82.6,NaN,NaN,SI
2022-03-29 12:00:00,2022080S09087,2022,21,HALIMA,-21.3,82.5,45,989,SI
2022-03-29 15:00:00,2022080S09087,2022,21,HALIMA,-21.1,82.3,NaN,NaN,SI
2022-03-29 18:00:00,2022080S09087,2022,21,HALIMA,-20.8,82.2,45,989,SI
2022-03-29 21:00:00,2022080S09087,2022,21,HALIMA,-20.6,82.1,NaN,NaN,SI
2022-03-30 00:00:00,2022080S09087,2022,21,HALIMA,-20.3,82.1,45,990,SI
2022-03-30 03:00:00,2022080S09087,2022,21,HALIMA,-20.1,82.2,NaN,NaN,SI
2022-03-30 06:00:00,2022080S09087,2022,21,HALIMA,-19.8,82.3,40,994,SI
2022-03-30 09:00:00,2022080S09087,2022,21,HALIMA,-19.6,82.3,NaN,NaN,SI
2022-03-30 12:00:00,2022080S09087,2022,21,HALIMA,-19.5,82.5,40,994,SI
2022-03-30 15:00:00,2022080S09087,2022,21,HALIMA,-19.4,82.6,NaN,NaN,SI
2022-03-30 18:00:00,2022080S09087,2022,21,HALIMA,-19.4,82.8,40,994,SI
2022-03-30 21:00:00,2022080S09087,2022,21,HALIMA,-19.4,83.0,NaN,NaN,SI
2022-03-31 00:00:00,2022080S09087,2022,21,HALIMA,-19.5,83.3,40,994,SI
2022-03-31 03:00:00,2022080S09087,2022,21,HALIMA,-19.5,83.6,NaN,NaN,SI
2022-03-31 06:00:00,2022080S09087,2022,21,HALIMA,-19.6,83.8,40,994,SI
2022-03-31 09:00:00,2022080S09087,2022,21,HALIMA,-19.6,84.0,NaN,NaN,SI
2022-03-31 12:00:00,2022080S09087,2022,21,HALIMA,-19.7,84.2,40,994,SI
2022-03-31 15:00:00,2022080S09087,2022,21,HALIMA,-19.6,84.2,NaN,NaN,SI
2022-03-31 18:00:00,2022080S09087,2022,21,HALIMA,-19.6,84.3,40,994,SI
2022-03-31 21:00:00,2022080S09087,2022,21,HALIMA,-19.6,84.3,NaN,NaN,SI
2022-04-01 00:00:00,2022080S09087,2022,21,HALIMA,-19.6,84.4,35,997,SI
2022-04-01 03:00:00,2022080S09087,2022,21,HALIMA,-19.5,84.4,NaN,NaN,SI
2022-04-01 06:00:00,2022080S09087,2022,21,HALIMA,-19.5,84.5,30,998,SI
2022-04-01 09:00:00,2022080S09087,2022,21,HALIMA,-19.4,84.5,NaN,NaN,SI
2022-04-01 12:00:00,2022080S09087,2022,21,HALIMA,-19.3,84.6,30,1000,SI
2022-04-01 15:00:00,2022080S09087,2022,21,HALIMA,-19.3,84.5,NaN,NaN,SI
2022-04-01 18:00:00,2022080S09087,2022,21,HALIMA,-19.2,84.5,30,1001,SI
2022-04-01 21:00:00,2022080S09087,2022,21,HALIMA,-19.0,84.6,NaN,NaN,SI
2022-04-02 00:00:00,2022080S09087,2022,21,HALIMA,-18.9,84.8,25,1002,SI
2022-04-02 03:00:00,2022080S09087,2022,21,HALIMA,-18.9,84.9,NaN,NaN,SI
2022-04-02 06:00:00,2022080S09087,2022,21,HALIMA,-18.9,84.8,25,1004,SI
2022-04-02 09:00:00,2022080S09087,2022,21,HALIMA,-18.9,84.6,NaN,NaN,SI
2022-04-02 12:00:00,2022080S09087,2022,21,HALIMA,-18.8,84.4,25,1004,SI
2022-04-02 15:00:00,2022080S09087,2022,21,HALIMA,-18.7,84.3,NaN,NaN,SI
2022-04-02 18:00:00,2022080S09087,2022,21,HALIMA,-18.7,84.2,25,1005,SI
2022-04-02 21:00:00,2022080S09087,2022,21,HALIMA,-18.7,84.1,NaN,NaN,SI
2022-04-03 00:00:00,2022080S09087,2022,21,HALIMA,-18.9,84.0,25,1005,SI
2022-04-03 03:00:00,2022080S09087,2022,21,HALIMA,-19.1,83.7,NaN,NaN,SI
2022-04-03 06:00:00,2022080S09087,2022,21,HALIMA,-19.2,83.4,25,1005,SI
2022-04-03 09:00:00,2022080S09087,2022,21,HALIMA,-19.1,82.9,NaN,NaN,SI
2022-04-03 12:00:00,2022080S09087,2022,21,HALIMA,-18.9,82.2,25,1005,SI
2022-04-03 15:00:00,2022080S09087,2022,21,HALIMA,-18.7,81.5,NaN,NaN,SI
2022-04-03 18:00:00,2022080S09087,2022,21,HALIMA,-18.5,81.0,20,1007,SI
2022-04-03 21:00:00,2022080S09087,2022,21,HALIMA,-18.4,80.6,NaN,NaN,SI
2022-04-04 00:00:00,2022080S09087,2022,21,HALIMA,-18.3,80.4,20,1007,SI
2022-04-04 03:00:00,2022080S09087,2022,21,HALIMA,-18.3,80.3,NaN,NaN,SI
2022-04-04 06:00:00,2022080S09087,2022,21,HALIMA,-18.4,80.3,20,1009,SI
2022-04-04 09:00:00,2022080S09087,2022,21,HALIMA,-18.5,80.1,NaN,NaN,SI
2022-04-04 12:00:00,2022080S09087,2022,21,HALIMA,-18.7,79.8,20,1009,SI
2022-04-04 15:00:00,2022080S09087,2022,21,HALIMA,-18.9,79.5,NaN,NaN,SI
2022-04-04 18:00:00,2022080S09087,2022,21,HALIMA,-19.1,79.1,20,1010,SI
2022-04-04 21:00:00,2022080S09087,2022,21,HALIMA,-19.3,78.7,NaN,NaN,SI
2022-04-05 00:00:00,2022080S09087,2022,21,HALIMA,-19.4,78.3,20,1010,SI
2022-04-05 03:00:00,2022080S09087,2022,21,HALIMA,-19.5,77.9,NaN,NaN,SI
2022-04-05 06:00:00,2022080S09087,2022,21,HALIMA,-19.7,77.5,20,1011,SI
2022-04-05 09:00:00,2022080S09087,2022,21,HALIMA,-19.9,77.1,NaN,NaN,SI
2022-04-05 12:00:00,2022080S09087,2022,21,HALIMA,-20.2,76.6,20,1011,SI
2022-04-05 15:00:00,2022080S09087,2022,21,HALIMA,-20.5,76.1,NaN,NaN,SI
2022-04-05 18:00:00,2022080S09087,2022,21,HALIMA,-20.7,75.7,20,1011,SI
2022-04-05 21:00:00,2022080S09087,2022,21,HALIMA,-20.9,75.3,NaN,NaN,SI
2022-04-06 00:00:00,2022080S09087,2022,21,HALIMA,-21.1,75.0,20,1011,SI
2022-04-06 03:00:00,2022080S09087,2022,21,HALIMA,-21.2,74.7,NaN,NaN,SI
2022-04-06 06:00:00,2022080S09087,2022,21,HALIMA,-21.4,74.5,20,1011,SI
2022-04-06 09:00:00,2022080S09087,2022,21,HALIMA,-21.6,74.3,NaN,NaN,SI
2022-04-06 12:00:00,2022080S09087,2022,21,HALIMA,-21.8,74.1,20,1011,SI
2022-04-06 15:00:00,2022080S09087,2022,21,HALIMA,-22.1,73.9,NaN,NaN,SI
2022-04-06 18:00:00,2022080S09087,2022,21,HALIMA,-22.3,73.8,20,1011,SI
2022-04-06 21:00:00,2022080S09087,2022,21,HALIMA,-22.4,73.8,NaN,NaN,SI
2022-04-07 00:00:00,2022080S09087,2022,21,HALIMA,-22.5,73.9,20,1011,SI
2022-04-07 03:00:00,2022080S09087,2022,21,HALIMA,-22.5,74.0,NaN,NaN,SI
2022-04-07 06:00:00,2022080S09087,2022,21,HALIMA,-22.4,74.1,15,1013,SI
2022-04-07 09:00:00,2022080S09087,2022,21,HALIMA,-22.3,74.2,NaN,NaN,SI
2022-04-07 12:00:00,2022080S09087,2022,21,HALIMA,-22.1,74.2,15,1013,SI
2022-03-29 00:00:00,2022088N09116,2022,22,UNNAMED,9.4,116.4,NaN,NaN,WP
2022-03-29 03:00:00,2022088N09116,2022,22,UNNAMED,9.9,115.9,NaN,NaN,WP
2022-03-29 06:00:00,2022088N09116,2022,22,UNNAMED,10.3,115.4,NaN,NaN,WP
2022-03-29 09:00:00,2022088N09116,2022,22,UNNAMED,10.6,114.9,NaN,NaN,WP
2022-03-29 12:00:00,2022088N09116,2022,22,UNNAMED,10.9,114.3,NaN,NaN,WP
2022-03-29 15:00:00,2022088N09116,2022,22,UNNAMED,11.2,113.6,NaN,NaN,WP
2022-03-29 18:00:00,2022088N09116,2022,22,UNNAMED,11.4,112.9,NaN,NaN,WP
2022-03-29 21:00:00,2022088N09116,2022,22,UNNAMED,11.5,112.2,NaN,NaN,WP
2022-03-30 00:00:00,2022088N09116,2022,22,UNNAMED,11.6,111.6,NaN,NaN,WP
2022-03-30 03:00:00,2022088N09116,2022,22,UNNAMED,11.8,111.0,NaN,NaN,WP
2022-03-30 06:00:00,2022088N09116,2022,22,UNNAMED,11.9,110.5,NaN,NaN,WP
2022-03-30 09:00:00,2022088N09116,2022,22,UNNAMED,11.8,110.2,NaN,NaN,WP
2022-03-30 12:00:00,2022088N09116,2022,22,UNNAMED,11.7,110.1,NaN,NaN,WP
2022-03-30 15:00:00,2022088N09116,2022,22,UNNAMED,12.1,109.9,NaN,NaN,WP
2022-03-30 18:00:00,2022088N09116,2022,22,UNNAMED,12.5,109.7,NaN,NaN,WP
2022-03-30 21:00:00,2022088N09116,2022,22,UNNAMED,12.7,109.6,NaN,NaN,WP
2022-03-31 00:00:00,2022088N09116,2022,22,UNNAMED,12.9,109.3,NaN,NaN,WP
2022-03-31 03:00:00,2022088N09116,2022,22,UNNAMED,13.2,108.7,NaN,NaN,WP
2022-03-31 06:00:00,2022088N09116,2022,22,UNNAMED,13.5,108.1,NaN,NaN,WP
2022-03-31 09:00:00,2022088N09116,2022,22,UNNAMED,13.7,107.5,NaN,NaN,WP
2022-03-31 12:00:00,2022088N09116,2022,22,UNNAMED,13.8,107.1,NaN,NaN,WP
2022-03-31 15:00:00,2022088N09116,2022,22,UNNAMED,13.9,106.8,NaN,NaN,WP
2022-03-31 18:00:00,2022088N09116,2022,22,UNNAMED,14.0,106.6,NaN,NaN,WP
2022-03-31 21:00:00,2022088N09116,2022,22,UNNAMED,14.3,106.3,NaN,NaN,WP
2022-04-01 00:00:00,2022088N09116,2022,22,UNNAMED,14.7,106.0,NaN,NaN,WP
2022-04-01 03:00:00,2022088N09116,2022,22,UNNAMED,15.0,105.5,NaN,NaN,WP
2022-04-01 06:00:00,2022088N09116,2022,22,UNNAMED,15.2,104.9,NaN,NaN,WP
2022-03-30 00:00:00,2022089S16109,2022,23,UNNAMED,-15.6,108.8,20,1005,SI
2022-03-30 03:00:00,2022089S16109,2022,23,UNNAMED,-15.9,109.1,NaN,NaN,SI
2022-03-30 06:00:00,2022089S16109,2022,23,UNNAMED,-16.2,109.4,20,1004,SI
2022-03-30 09:00:00,2022089S16109,2022,23,UNNAMED,-16.7,109.5,NaN,NaN,SI
2022-03-30 12:00:00,2022089S16109,2022,23,UNNAMED,-17.3,109.6,25,1004,SI
2022-03-30 15:00:00,2022089S16109,2022,23,UNNAMED,-17.8,109.7,NaN,NaN,SI
2022-03-30 18:00:00,2022089S16109,2022,23,UNNAMED,-18.4,110.0,25,1004,SI
2022-03-30 21:00:00,2022089S16109,2022,23,UNNAMED,-19.0,110.6,NaN,NaN,SI
2022-03-31 00:00:00,2022089S16109,2022,23,UNNAMED,-19.6,111.2,25,1004,SI
2022-03-31 03:00:00,2022089S16109,2022,23,UNNAMED,-20.0,111.5,NaN,NaN,SI
2022-03-31 06:00:00,2022089S16109,2022,23,UNNAMED,-20.5,111.6,25,1004,SI
2022-03-31 09:00:00,2022089S16109,2022,23,UNNAMED,-21.3,111.9,NaN,NaN,SI
2022-03-31 12:00:00,2022089S16109,2022,23,UNNAMED,-22.1,112.1,25,1004,SI
2022-03-31 15:00:00,2022089S16109,2022,23,UNNAMED,-22.8,112.3,NaN,NaN,SI
2022-03-31 18:00:00,2022089S16109,2022,23,UNNAMED,-23.5,112.4,25,1004,SI
2022-03-31 21:00:00,2022089S16109,2022,23,UNNAMED,-24.4,112.5,NaN,NaN,SI
2022-04-01 00:00:00,2022089S16109,2022,23,UNNAMED,-25.2,112.5,20,1004,SI
2022-04-01 03:00:00,2022089S16109,2022,23,UNNAMED,-25.7,112.7,NaN,NaN,SI
2022-04-01 06:00:00,2022089S16109,2022,23,UNNAMED,-26.2,112.8,20,1004,SI
2022-04-01 09:00:00,2022089S16109,2022,23,UNNAMED,-26.8,112.7,NaN,NaN,SI
2022-04-01 12:00:00,2022089S16109,2022,23,UNNAMED,-27.4,112.5,15,1004,SI
2022-04-01 15:00:00,2022089S16109,2022,23,UNNAMED,-27.7,112.3,NaN,NaN,SI
2022-04-01 18:00:00,2022089S16109,2022,23,UNNAMED,-27.8,112.1,15,1004,SI
2022-04-01 21:00:00,2022089S16109,2022,23,UNNAMED,-27.9,111.9,NaN,NaN,SI
2022-04-02 00:00:00,2022089S16109,2022,23,UNNAMED,-27.9,111.8,15,1004,SI
2022-04-02 03:00:00,2022089S16109,2022,23,UNNAMED,-27.7,111.9,NaN,NaN,SI
2022-04-02 06:00:00,2022089S16109,2022,23,UNNAMED,-27.5,112.1,15,1004,SI
2022-04-02 09:00:00,2022089S16109,2022,23,UNNAMED,-27.3,112.3,NaN,NaN,SI
2022-04-02 12:00:00,2022089S16109,2022,23,UNNAMED,-27.2,112.6,15,1006,SI
2022-04-02 15:00:00,2022089S16109,2022,23,UNNAMED,-27.0,112.8,NaN,NaN,SI
2022-04-02 18:00:00,2022089S16109,2022,23,UNNAMED,-26.9,113.0,15,1006,SI
2022-04-02 21:00:00,2022089S16109,2022,23,UNNAMED,-27.0,113.3,NaN,NaN,SI
2022-04-03 00:00:00,2022089S16109,2022,23,UNNAMED,-27.2,113.6,15,1006,SI
2022-04-03 12:00:00,2022094S15163,2022,24,FILI,-15.1,163.2,NaN,NaN,SP
2022-04-03 15:00:00,2022094S15163,2022,24,FILI,-15.1,163.5,NaN,NaN,SP
2022-04-03 18:00:00,2022094S15163,2022,24,FILI,-15.4,163.8,NaN,NaN,SP
2022-04-03 21:00:00,2022094S15163,2022,24,FILI,-15.8,163.7,NaN,NaN,SP
2022-04-04 00:00:00,2022094S15163,2022,24,FILI,-16.2,163.5,NaN,1004,SP
2022-04-04 03:00:00,2022094S15163,2022,24,FILI,-16.5,163.1,NaN,NaN,SP
2022-04-04 06:00:00,2022094S15163,2022,24,FILI,-16.8,162.7,30,1000,SP
2022-04-04 09:00:00,2022094S15163,2022,24,FILI,-17.1,162.4,NaN,NaN,SP
2022-04-04 12:00:00,2022094S15163,2022,24,FILI,-17.4,162.1,30,999,SP
2022-04-04 15:00:00,2022094S15163,2022,24,FILI,-17.5,161.7,NaN,NaN,SP
2022-04-04 18:00:00,2022094S15163,2022,24,FILI,-17.5,161.5,30,997,SP
2022-04-04 21:00:00,2022094S15163,2022,24,FILI,-17.6,161.3,NaN,NaN,SP
2022-04-05 00:00:00,2022094S15163,2022,24,FILI,-17.8,161.2,35,995,SP
2022-04-05 03:00:00,2022094S15163,2022,24,FILI,-18.0,161.2,NaN,NaN,SP
2022-04-05 06:00:00,2022094S15163,2022,24,FILI,-18.2,161.2,35,995,SP
2022-04-05 09:00:00,2022094S15163,2022,24,FILI,-18.3,161.2,NaN,NaN,SP
2022-04-05 12:00:00,2022094S15163,2022,24,FILI,-18.5,161.3,35,995,SP
2022-04-05 15:00:00,2022094S15163,2022,24,FILI,-18.6,161.5,NaN,NaN,SP
2022-04-05 18:00:00,2022094S15163,2022,24,FILI,-18.8,161.7,50,983,SP
2022-04-05 21:00:00,2022094S15163,2022,24,FILI,-19.0,161.9,NaN,NaN,SP
2022-04-06 00:00:00,2022094S15163,2022,24,FILI,-19.3,162.2,60,978,SP
2022-04-06 03:00:00,2022094S15163,2022,24,FILI,-19.5,162.5,NaN,NaN,SP
2022-04-06 06:00:00,2022094S15163,2022,24,FILI,-19.8,162.9,60,977,SP
2022-04-06 09:00:00,2022094S15163,2022,24,FILI,-20.2,163.2,NaN,NaN,SP
2022-04-06 12:00:00,2022094S15163,2022,24,FILI,-20.7,163.6,60,977,SP
2022-04-06 15:00:00,2022094S15163,2022,24,FILI,-21.2,163.8,NaN,NaN,SP
2022-04-06 18:00:00,2022094S15163,2022,24,FILI,-21.7,164.1,55,984,SP
2022-04-06 21:00:00,2022094S15163,2022,24,FILI,-22.0,164.2,NaN,NaN,SP
2022-04-07 00:00:00,2022094S15163,2022,24,FILI,-22.4,164.3,55,984,SP
2022-04-07 03:00:00,2022094S15163,2022,24,FILI,-22.7,164.4,NaN,NaN,SP
2022-04-07 06:00:00,2022094S15163,2022,24,FILI,-23.1,164.6,50,986,SP
2022-04-07 09:00:00,2022094S15163,2022,24,FILI,-23.5,164.7,NaN,NaN,SP
2022-04-07 12:00:00,2022094S15163,2022,24,FILI,-23.9,165.0,45,988,SP
2022-04-07 15:00:00,2022094S15163,2022,24,FILI,-24.3,165.1,NaN,NaN,SP
2022-04-07 18:00:00,2022094S15163,2022,24,FILI,-24.7,165.2,45,989,SP
